Cell_Name,Animal_Name,Animal_Condition_Sex,Injected_Current,Spike_Nb
2025_02_13_1A,2025_02_13,SHAM_Female,180,20.0
2025_02_13_1A,2025_02_13,SHAM_Female,190,20.5
2025_02_13_1A,2025_02_13,SHAM_Female,200,21.0
2025_02_13_1A,2025_02_13,SHAM_Female,210,25.0
2025_02_13_1A,2025_02_13,SHAM_Female,220,25.5
2025_02_13_1A,2025_02_13,SHAM_Female,230,26.0
2025_02_13_1A,2025_02_13,SHAM_Female,240,26.5
2025_02_13_1A,2025_02_13,SHAM_Female,250,26.5
2025_02_13_1A,2025_02_13,SHAM_Female,260,29.0
2025_02_13_1A,2025_02_13,SHAM_Female,270,32.5
2025_02_13_1A,2025_02_13,SHAM_Female,280,33.0
2025_02_13_1A,2025_02_13,SHAM_Female,290,33.5
2025_02_13_1A,2025_02_13,SHAM_Female,300,34.0
2025_02_13_2C,2025_02_13,SHAM_Female,0,0.0
2025_02_13_2C,2025_02_13,SHAM_Female,10,0.0
2025_02_13_2C,2025_02_13,SHAM_Female,20,0.0
2025_02_13_2C,2025_02_13,SHAM_Female,30,0.0
2025_02_13_2C,2025_02_13,SHAM_Female,40,1.0
2025_02_13_2C,2025_02_13,SHAM_Female,50,6.0
2025_02_13_2C,2025_02_13,SHAM_Female,60,8.0
2025_02_13_2C,2025_02_13,SHAM_Female,70,10.5
2025_02_13_2C,2025_02_13,SHAM_Female,80,14.0
2025_02_13_2C,2025_02_13,SHAM_Female,90,18.0
2025_02_13_2C,2025_02_13,SHAM_Female,100,21.0
2025_02_13_2C,2025_02_13,SHAM_Female,110,26.5
2025_02_13_2C,2025_02_13,SHAM_Female,120,29.0
2025_02_13_2C,2025_02_13,SHAM_Female,130,31.0
2025_02_13_2C,2025_02_13,SHAM_Female,140,33.0
2025_02_13_2C,2025_02_13,SHAM_Female,150,35.5
2025_02_13_2C,2025_02_13,SHAM_Female,160,37.0
2025_02_13_2C,2025_02_13,SHAM_Female,170,39.0
2025_02_13_2C,2025_02_13,SHAM_Female,180,41.0
2025_02_13_2C,2025_02_13,SHAM_Female,190,42.5
2025_02_13_2C,2025_02_13,SHAM_Female,200,44.5
2025_02_13_2C,2025_02_13,SHAM_Female,210,46.5
2025_02_13_2C,2025_02_13,SHAM_Female,220,47.5
2025_02_13_2C,2025_02_13,SHAM_Female,230,49.5
2025_02_13_2C,2025_02_13,SHAM_Female,240,51.5
2025_02_13_2C,2025_02_13,SHAM_Female,250,53.5
2025_02_13_2C,2025_02_13,SHAM_Female,260,55.0
2025_02_13_2C,2025_02_13,SHAM_Female,270,56.0
2025_02_13_2C,2025_02_13,SHAM_Female,280,57.5
2025_02_13_2C,2025_02_13,SHAM_Female,290,59.5
2025_02_13_2C,2025_02_13,SHAM_Female,300,62.5
2025_03_04_1A,2025_03_04,SHAM_Female,0,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,10,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,20,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,30,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,40,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,50,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,60,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,70,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,80,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,90,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,100,0.0
2025_03_04_1A,2025_03_04,SHAM_Female,110,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,120,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,130,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,140,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,150,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,160,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,170,0.5
2025_03_04_1A,2025_03_04,SHAM_Female,180,1.0
2025_03_04_1A,2025_03_04,SHAM_Female,190,1.0
2025_03_04_1A,2025_03_04,SHAM_Female,200,1.0
2025_03_04_1A,2025_03_04,SHAM_Female,210,1.0
2025_03_04_1A,2025_03_04,SHAM_Female,220,1.5
2025_03_04_1A,2025_03_04,SHAM_Female,230,2.0
2025_03_04_1A,2025_03_04,SHAM_Female,240,2.0
2025_03_04_1A,2025_03_04,SHAM_Female,250,2.0
2025_03_04_1A,2025_03_04,SHAM_Female,260,2.0
2025_03_04_1A,2025_03_04,SHAM_Female,270,2.0
2025_03_04_1A,2025_03_04,SHAM_Female,280,2.0
2025_03_04_1A,2025_03_04,SHAM_Female,290,2.5
2025_03_04_1A,2025_03_04,SHAM_Female,300,2.5
2025_03_04_1B,2025_03_04,SHAM_Female,0,0.0
2025_03_04_1B,2025_03_04,SHAM_Female,10,0.0
2025_03_04_1B,2025_03_04,SHAM_Female,20,0.0
2025_03_04_1B,2025_03_04,SHAM_Female,30,0.0
2025_03_04_1B,2025_03_04,SHAM_Female,40,0.0
2025_03_04_1B,2025_03_04,SHAM_Female,50,0.0
2025_03_04_1B,2025_03_04,SHAM_Female,60,1.0
2025_03_04_1B,2025_03_04,SHAM_Female,70,5.0
2025_03_04_1B,2025_03_04,SHAM_Female,80,6.0
2025_03_04_1B,2025_03_04,SHAM_Female,90,8.5
2025_03_04_1B,2025_03_04,SHAM_Female,100,12.5
2025_03_04_1B,2025_03_04,SHAM_Female,110,16.5
2025_03_04_1B,2025_03_04,SHAM_Female,120,22.5
2025_03_04_1B,2025_03_04,SHAM_Female,130,24.5
2025_03_04_1B,2025_03_04,SHAM_Female,140,27.0
2025_03_04_1B,2025_03_04,SHAM_Female,150,30.0
2025_03_04_1B,2025_03_04,SHAM_Female,160,32.5
2025_03_04_1B,2025_03_04,SHAM_Female,170,35.0
2025_03_04_1B,2025_03_04,SHAM_Female,180,40.0
2025_03_04_1B,2025_03_04,SHAM_Female,190,42.0
2025_03_04_1B,2025_03_04,SHAM_Female,200,43.5
2025_03_04_1B,2025_03_04,SHAM_Female,210,45.0
2025_03_04_1B,2025_03_04,SHAM_Female,220,46.5
2025_03_04_1B,2025_03_04,SHAM_Female,230,48.0
2025_03_04_1B,2025_03_04,SHAM_Female,240,49.0
2025_03_04_1B,2025_03_04,SHAM_Female,250,50.0
2025_03_04_1B,2025_03_04,SHAM_Female,260,48.5
2025_03_04_1B,2025_03_04,SHAM_Female,270,50.5
2025_03_04_1B,2025_03_04,SHAM_Female,280,51.5
2025_03_04_1B,2025_03_04,SHAM_Female,290,52.0
2025_03_04_1B,2025_03_04,SHAM_Female,300,52.5
2025_04_01_1A,2025_04_01,SHAM_Female,0,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,10,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,20,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,30,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,40,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,50,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,60,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,70,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,80,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,90,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,100,0.0
2025_04_01_1A,2025_04_01,SHAM_Female,110,0.5
2025_04_01_1A,2025_04_01,SHAM_Female,120,0.5
2025_04_01_1A,2025_04_01,SHAM_Female,130,0.5
2025_04_01_1A,2025_04_01,SHAM_Female,140,1.0
2025_04_01_1A,2025_04_01,SHAM_Female,150,1.5
2025_04_01_1A,2025_04_01,SHAM_Female,160,1.5
2025_04_01_1A,2025_04_01,SHAM_Female,170,2.0
2025_04_01_1A,2025_04_01,SHAM_Female,180,2.5
2025_04_01_1A,2025_04_01,SHAM_Female,190,2.0
2025_04_01_1A,2025_04_01,SHAM_Female,200,3.0
2025_04_01_1A,2025_04_01,SHAM_Female,210,3.0
2025_04_01_1A,2025_04_01,SHAM_Female,220,2.5
2025_04_01_1A,2025_04_01,SHAM_Female,230,3.5
2025_04_01_1A,2025_04_01,SHAM_Female,240,3.0
2025_04_01_1A,2025_04_01,SHAM_Female,250,3.5
2025_04_01_1A,2025_04_01,SHAM_Female,260,4.0
2025_04_01_1A,2025_04_01,SHAM_Female,270,4.0
2025_04_01_1A,2025_04_01,SHAM_Female,280,3.5
2025_04_01_1A,2025_04_01,SHAM_Female,290,3.5
2025_04_01_1A,2025_04_01,SHAM_Female,300,4.5
2025_04_01_2C,2025_04_01,SHAM_Female,0,0.0
2025_04_01_2C,2025_04_01,SHAM_Female,10,0.0
2025_04_01_2C,2025_04_01,SHAM_Female,20,0.0
2025_04_01_2C,2025_04_01,SHAM_Female,30,0.0
2025_04_01_2C,2025_04_01,SHAM_Female,40,0.0
2025_04_01_2C,2025_04_01,SHAM_Female,50,1.0
2025_04_01_2C,2025_04_01,SHAM_Female,60,5.0
2025_04_01_2C,2025_04_01,SHAM_Female,70,6.0
2025_04_01_2C,2025_04_01,SHAM_Female,80,10.5
2025_04_01_2C,2025_04_01,SHAM_Female,90,17.5
2025_04_01_2C,2025_04_01,SHAM_Female,100,20.5
2025_04_01_2C,2025_04_01,SHAM_Female,110,20.5
2025_04_01_2C,2025_04_01,SHAM_Female,120,21.5
2025_04_01_2C,2025_04_01,SHAM_Female,130,24.0
2025_04_01_2C,2025_04_01,SHAM_Female,140,26.0
2025_04_01_2C,2025_04_01,SHAM_Female,150,29.0
2025_04_01_2C,2025_04_01,SHAM_Female,160,30.5
2025_04_01_2C,2025_04_01,SHAM_Female,170,32.0
2025_04_01_2C,2025_04_01,SHAM_Female,180,34.0
2025_04_01_2C,2025_04_01,SHAM_Female,190,35.5
2025_04_01_2C,2025_04_01,SHAM_Female,200,38.0
2025_04_01_2C,2025_04_01,SHAM_Female,210,39.5
2025_04_01_2C,2025_04_01,SHAM_Female,220,41.0
2025_04_01_2C,2025_04_01,SHAM_Female,230,44.0
2025_04_01_2C,2025_04_01,SHAM_Female,240,45.5
2025_04_01_2C,2025_04_01,SHAM_Female,250,46.5
2025_04_01_2C,2025_04_01,SHAM_Female,260,46.5
2025_04_01_2C,2025_04_01,SHAM_Female,270,45.5
2025_04_01_2C,2025_04_01,SHAM_Female,280,49.0
2025_04_01_2C,2025_04_01,SHAM_Female,290,47.0
2025_04_01_2C,2025_04_01,SHAM_Female,300,46.5
2025_04_01_4E,2025_04_01,SHAM_Female,0,0.0
2025_04_01_4E,2025_04_01,SHAM_Female,10,0.0
2025_04_01_4E,2025_04_01,SHAM_Female,20,0.0
2025_04_01_4E,2025_04_01,SHAM_Female,30,0.0
2025_04_01_4E,2025_04_01,SHAM_Female,40,0.0
2025_04_01_4E,2025_04_01,SHAM_Female,50,0.5
2025_04_01_4E,2025_04_01,SHAM_Female,60,0.5
2025_04_01_4E,2025_04_01,SHAM_Female,70,2.0
2025_04_01_4E,2025_04_01,SHAM_Female,80,2.5
2025_04_01_4E,2025_04_01,SHAM_Female,90,5.0
2025_04_01_4E,2025_04_01,SHAM_Female,100,5.0
2025_04_01_4E,2025_04_01,SHAM_Female,110,9.0
2025_04_01_4E,2025_04_01,SHAM_Female,120,14.0
2025_04_01_4E,2025_04_01,SHAM_Female,130,15.5
2025_04_01_4E,2025_04_01,SHAM_Female,140,18.0
2025_04_01_4E,2025_04_01,SHAM_Female,150,21.0
2025_04_01_4E,2025_04_01,SHAM_Female,160,24.5
2025_04_01_4E,2025_04_01,SHAM_Female,170,25.5
2025_04_01_4E,2025_04_01,SHAM_Female,180,27.5
2025_04_01_4E,2025_04_01,SHAM_Female,190,28.0
2025_04_01_4E,2025_04_01,SHAM_Female,200,30.0
2025_04_01_4E,2025_04_01,SHAM_Female,210,32.0
2025_04_01_4E,2025_04_01,SHAM_Female,220,34.0
2025_04_01_4E,2025_04_01,SHAM_Female,230,34.5
2025_04_01_4E,2025_04_01,SHAM_Female,240,36.0
2025_04_01_4E,2025_04_01,SHAM_Female,250,37.5
2025_04_01_4E,2025_04_01,SHAM_Female,260,35.0
2025_04_01_4E,2025_04_01,SHAM_Female,270,36.5
2025_04_01_4E,2025_04_01,SHAM_Female,280,37.0
2025_04_01_4E,2025_04_01,SHAM_Female,290,38.0
2025_04_01_4E,2025_04_01,SHAM_Female,300,39.0
2025_04_07_2C,2025_04_07,SHAM_Female,0,0.0
2025_04_07_2C,2025_04_07,SHAM_Female,10,0.0
2025_04_07_2C,2025_04_07,SHAM_Female,20,0.0
2025_04_07_2C,2025_04_07,SHAM_Female,30,0.0
2025_04_07_2C,2025_04_07,SHAM_Female,40,0.0
2025_04_07_2C,2025_04_07,SHAM_Female,50,0.0
2025_04_07_2C,2025_04_07,SHAM_Female,60,0.5
2025_04_07_2C,2025_04_07,SHAM_Female,70,4.0
2025_04_07_2C,2025_04_07,SHAM_Female,80,6.5
2025_04_07_2C,2025_04_07,SHAM_Female,90,11.0
2025_04_07_2C,2025_04_07,SHAM_Female,100,13.0
2025_04_07_2C,2025_04_07,SHAM_Female,110,15.5
2025_04_07_2C,2025_04_07,SHAM_Female,120,18.0
2025_04_07_2C,2025_04_07,SHAM_Female,130,21.0
2025_04_07_2C,2025_04_07,SHAM_Female,140,23.0
2025_04_07_2C,2025_04_07,SHAM_Female,150,25.0
2025_04_07_2C,2025_04_07,SHAM_Female,160,27.0
2025_04_07_2C,2025_04_07,SHAM_Female,170,28.0
2025_04_07_2C,2025_04_07,SHAM_Female,180,30.0
2025_04_07_2C,2025_04_07,SHAM_Female,190,33.5
2025_04_07_2C,2025_04_07,SHAM_Female,200,35.0
2025_04_07_2C,2025_04_07,SHAM_Female,210,36.5
2025_04_07_2C,2025_04_07,SHAM_Female,220,38.0
2025_04_07_2C,2025_04_07,SHAM_Female,230,39.5
2025_04_07_2C,2025_04_07,SHAM_Female,240,40.5
2025_04_07_2C,2025_04_07,SHAM_Female,250,42.5
2025_04_07_2C,2025_04_07,SHAM_Female,260,43.5
2025_04_07_2C,2025_04_07,SHAM_Female,270,43.5
2025_04_07_2C,2025_04_07,SHAM_Female,280,44.5
2025_04_07_2C,2025_04_07,SHAM_Female,290,46.5
2025_04_07_2C,2025_04_07,SHAM_Female,300,47.5
2025_04_07_2D,2025_04_07,SHAM_Female,0,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,10,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,20,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,30,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,40,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,50,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,60,0.0
2025_04_07_2D,2025_04_07,SHAM_Female,70,0.5
2025_04_07_2D,2025_04_07,SHAM_Female,80,0.5
2025_04_07_2D,2025_04_07,SHAM_Female,90,1.5
2025_04_07_2D,2025_04_07,SHAM_Female,100,1.5
2025_04_07_2D,2025_04_07,SHAM_Female,110,1.5
2025_04_07_2D,2025_04_07,SHAM_Female,120,2.0
2025_04_07_2D,2025_04_07,SHAM_Female,130,2.0
2025_04_07_2D,2025_04_07,SHAM_Female,140,2.5
2025_04_07_2D,2025_04_07,SHAM_Female,150,3.5
2025_04_07_2D,2025_04_07,SHAM_Female,160,4.0
2025_04_07_2D,2025_04_07,SHAM_Female,170,3.5
2025_04_07_2D,2025_04_07,SHAM_Female,180,5.0
2025_04_07_2D,2025_04_07,SHAM_Female,190,4.5
2025_04_07_2D,2025_04_07,SHAM_Female,200,5.5
2025_04_07_2D,2025_04_07,SHAM_Female,210,5.5
2025_04_07_2D,2025_04_07,SHAM_Female,220,6.5
2025_04_07_2D,2025_04_07,SHAM_Female,230,6.0
2025_04_07_2D,2025_04_07,SHAM_Female,240,7.5
2025_04_07_2D,2025_04_07,SHAM_Female,250,8.0
2025_04_07_2D,2025_04_07,SHAM_Female,260,7.0
2025_04_07_2D,2025_04_07,SHAM_Female,270,11.0
2025_04_07_2D,2025_04_07,SHAM_Female,280,10.0
2025_04_07_2D,2025_04_07,SHAM_Female,290,8.5
2025_04_07_2D,2025_04_07,SHAM_Female,300,9.5
2025_04_07_2E,2025_04_07,SHAM_Female,0,0.0
2025_04_07_2E,2025_04_07,SHAM_Female,10,0.0
2025_04_07_2E,2025_04_07,SHAM_Female,20,0.0
2025_04_07_2E,2025_04_07,SHAM_Female,30,0.0
2025_04_07_2E,2025_04_07,SHAM_Female,40,5.0
2025_04_07_2E,2025_04_07,SHAM_Female,50,8.5
2025_04_07_2E,2025_04_07,SHAM_Female,60,10.5
2025_04_07_2E,2025_04_07,SHAM_Female,70,13.5
2025_04_07_2E,2025_04_07,SHAM_Female,80,15.5
2025_04_07_2E,2025_04_07,SHAM_Female,90,17.5
2025_04_07_2E,2025_04_07,SHAM_Female,100,19.5
2025_04_07_2E,2025_04_07,SHAM_Female,110,22.5
2025_04_07_2E,2025_04_07,SHAM_Female,120,24.0
2025_04_07_2E,2025_04_07,SHAM_Female,130,26.5
2025_04_07_2E,2025_04_07,SHAM_Female,140,30.0
2025_04_07_2E,2025_04_07,SHAM_Female,150,31.0
2025_04_07_2E,2025_04_07,SHAM_Female,160,32.5
2025_04_07_2E,2025_04_07,SHAM_Female,170,33.5
2025_04_07_2E,2025_04_07,SHAM_Female,180,35.0
2025_04_07_2E,2025_04_07,SHAM_Female,190,36.0
2025_04_07_2E,2025_04_07,SHAM_Female,200,39.5
2025_04_07_2E,2025_04_07,SHAM_Female,210,40.5
2025_04_07_2E,2025_04_07,SHAM_Female,220,41.5
2025_04_07_2E,2025_04_07,SHAM_Female,230,43.0
2025_04_07_2E,2025_04_07,SHAM_Female,240,44.0
2025_04_07_2E,2025_04_07,SHAM_Female,250,44.5
2025_04_07_2E,2025_04_07,SHAM_Female,260,45.5
2025_04_07_2E,2025_04_07,SHAM_Female,270,46.0
2025_04_07_2E,2025_04_07,SHAM_Female,280,48.5
2025_04_07_2E,2025_04_07,SHAM_Female,290,48.5
2025_04_07_2E,2025_04_07,SHAM_Female,300,49.5
2024_12_13_1A,2024_12_13,IONL_Female,0,0.0
2024_12_13_1A,2024_12_13,IONL_Female,10,0.0
2024_12_13_1A,2024_12_13,IONL_Female,20,0.0
2024_12_13_1A,2024_12_13,IONL_Female,30,0.0
2024_12_13_1A,2024_12_13,IONL_Female,40,0.0
2024_12_13_1A,2024_12_13,IONL_Female,50,0.0
2024_12_13_1A,2024_12_13,IONL_Female,60,0.0
2024_12_13_1A,2024_12_13,IONL_Female,70,0.0
2024_12_13_1A,2024_12_13,IONL_Female,80,0.0
2024_12_13_1A,2024_12_13,IONL_Female,90,0.0
2024_12_13_1A,2024_12_13,IONL_Female,100,0.0
2024_12_13_1A,2024_12_13,IONL_Female,110,0.0
2024_12_13_1A,2024_12_13,IONL_Female,120,0.0
2024_12_13_1A,2024_12_13,IONL_Female,130,1.0
2024_12_13_1A,2024_12_13,IONL_Female,140,1.0
2024_12_13_1A,2024_12_13,IONL_Female,150,3.0
2024_12_13_1A,2024_12_13,IONL_Female,160,11.0
2024_12_13_1A,2024_12_13,IONL_Female,170,9.0
2024_12_13_1A,2024_12_13,IONL_Female,180,7.0
2024_12_13_1A,2024_12_13,IONL_Female,190,7.0
2024_12_13_1A,2024_12_13,IONL_Female,200,6.0
2024_12_13_1A,2024_12_13,IONL_Female,210,9.0
2024_12_13_1A,2024_12_13,IONL_Female,220,6.0
2024_12_13_1A,2024_12_13,IONL_Female,230,6.0
2024_12_13_1A,2024_12_13,IONL_Female,240,6.0
2024_12_13_1A,2024_12_13,IONL_Female,250,7.0
2024_12_13_1A,2024_12_13,IONL_Female,260,5.0
2024_12_13_1A,2024_12_13,IONL_Female,270,5.0
2024_12_13_1A,2024_12_13,IONL_Female,280,7.0
2024_12_13_1A,2024_12_13,IONL_Female,290,7.0
2024_12_13_1A,2024_12_13,IONL_Female,300,7.0
2025_01_16_1A,2025_01_16,IONL_Female,0,0.0
2025_01_16_1A,2025_01_16,IONL_Female,10,0.0
2025_01_16_1A,2025_01_16,IONL_Female,20,0.0
2025_01_16_1A,2025_01_16,IONL_Female,30,0.0
2025_01_16_1A,2025_01_16,IONL_Female,40,2.0
2025_01_16_1A,2025_01_16,IONL_Female,50,3.5
2025_01_16_1A,2025_01_16,IONL_Female,60,5.5
2025_01_16_1A,2025_01_16,IONL_Female,70,7.5
2025_01_16_1A,2025_01_16,IONL_Female,80,8.5
2025_01_16_1A,2025_01_16,IONL_Female,90,10.0
2025_01_16_1A,2025_01_16,IONL_Female,100,12.0
2025_01_16_1A,2025_01_16,IONL_Female,110,11.5
2025_01_16_1A,2025_01_16,IONL_Female,120,15.0
2025_01_16_1A,2025_01_16,IONL_Female,130,14.0
2025_01_16_1A,2025_01_16,IONL_Female,140,16.0
2025_01_16_1A,2025_01_16,IONL_Female,150,16.5
2025_01_16_1A,2025_01_16,IONL_Female,160,17.5
2025_01_16_1A,2025_01_16,IONL_Female,170,16.5
2025_01_16_1A,2025_01_16,IONL_Female,180,17.5
2025_01_16_1A,2025_01_16,IONL_Female,190,16.5
2025_01_16_1A,2025_01_16,IONL_Female,200,14.0
2025_01_16_1A,2025_01_16,IONL_Female,210,16.5
2025_01_16_1A,2025_01_16,IONL_Female,220,18.0
2025_01_16_1A,2025_01_16,IONL_Female,230,15.5
2025_01_16_1A,2025_01_16,IONL_Female,240,18.0
2025_01_16_1A,2025_01_16,IONL_Female,250,16.5
2025_01_16_1A,2025_01_16,IONL_Female,260,15.5
2025_01_16_1A,2025_01_16,IONL_Female,270,16.5
2025_01_16_1A,2025_01_16,IONL_Female,280,15.0
2025_01_16_1A,2025_01_16,IONL_Female,290,15.5
2025_01_16_1A,2025_01_16,IONL_Female,300,14.5
2025_01_16_1D,2025_01_16,IONL_Female,0,0.0
2025_01_16_1D,2025_01_16,IONL_Female,10,2.5
2025_01_16_1D,2025_01_16,IONL_Female,20,4.0
2025_01_16_1D,2025_01_16,IONL_Female,30,6.5
2025_01_16_1D,2025_01_16,IONL_Female,40,10.0
2025_01_16_1D,2025_01_16,IONL_Female,50,17.0
2025_01_16_1D,2025_01_16,IONL_Female,60,18.5
2025_01_16_1D,2025_01_16,IONL_Female,70,22.0
2025_01_16_1D,2025_01_16,IONL_Female,80,23.5
2025_01_16_1D,2025_01_16,IONL_Female,90,24.5
2025_01_16_1D,2025_01_16,IONL_Female,100,27.5
2025_01_16_1D,2025_01_16,IONL_Female,110,28.5
2025_01_16_1D,2025_01_16,IONL_Female,120,30.0
2025_01_16_1D,2025_01_16,IONL_Female,130,31.5
2025_01_16_1D,2025_01_16,IONL_Female,140,32.5
2025_01_16_1D,2025_01_16,IONL_Female,150,33.0
2025_01_16_1D,2025_01_16,IONL_Female,160,34.0
2025_01_16_1D,2025_01_16,IONL_Female,170,35.0
2025_01_16_1D,2025_01_16,IONL_Female,180,37.0
2025_01_16_1D,2025_01_16,IONL_Female,190,37.5
2025_01_16_1D,2025_01_16,IONL_Female,200,40.0
2025_01_16_1D,2025_01_16,IONL_Female,210,41.0
2025_01_16_1D,2025_01_16,IONL_Female,220,42.0
2025_01_16_1D,2025_01_16,IONL_Female,230,43.5
2025_01_16_1D,2025_01_16,IONL_Female,240,43.5
2025_01_16_1D,2025_01_16,IONL_Female,250,45.0
2025_01_16_1D,2025_01_16,IONL_Female,260,45.0
2025_01_16_1D,2025_01_16,IONL_Female,270,45.5
2025_01_16_1D,2025_01_16,IONL_Female,280,46.5
2025_01_16_1D,2025_01_16,IONL_Female,290,48.0
2025_01_16_1D,2025_01_16,IONL_Female,300,48.0
2025_01_16_2E,2025_01_16,IONL_Female,0,0.0
2025_01_16_2E,2025_01_16,IONL_Female,10,0.0
2025_01_16_2E,2025_01_16,IONL_Female,20,0.0
2025_01_16_2E,2025_01_16,IONL_Female,30,0.0
2025_01_16_2E,2025_01_16,IONL_Female,40,0.0
2025_01_16_2E,2025_01_16,IONL_Female,50,0.0
2025_01_16_2E,2025_01_16,IONL_Female,60,2.5
2025_01_16_2E,2025_01_16,IONL_Female,70,2.5
2025_01_16_2E,2025_01_16,IONL_Female,80,4.0
2025_01_16_2E,2025_01_16,IONL_Female,90,5.0
2025_01_16_2E,2025_01_16,IONL_Female,100,6.5
2025_01_16_2E,2025_01_16,IONL_Female,110,7.5
2025_01_16_2E,2025_01_16,IONL_Female,120,9.0
2025_01_16_2E,2025_01_16,IONL_Female,130,12.5
2025_01_16_2E,2025_01_16,IONL_Female,140,16.0
2025_01_16_2E,2025_01_16,IONL_Female,150,15.5
2025_01_16_2E,2025_01_16,IONL_Female,160,16.5
2025_01_16_2E,2025_01_16,IONL_Female,170,17.5
2025_01_16_2E,2025_01_16,IONL_Female,180,18.0
2025_01_16_2E,2025_01_16,IONL_Female,190,18.5
2025_01_16_2E,2025_01_16,IONL_Female,200,19.0
2025_01_16_2E,2025_01_16,IONL_Female,210,20.0
2025_01_16_2E,2025_01_16,IONL_Female,220,19.5
2025_01_16_2E,2025_01_16,IONL_Female,230,20.5
2025_01_16_2E,2025_01_16,IONL_Female,240,21.0
2025_01_16_2E,2025_01_16,IONL_Female,250,21.5
2025_01_16_2E,2025_01_16,IONL_Female,260,22.0
2025_01_16_2E,2025_01_16,IONL_Female,270,21.5
2025_01_16_2E,2025_01_16,IONL_Female,280,22.0
2025_01_16_2E,2025_01_16,IONL_Female,290,22.5
2025_01_16_2E,2025_01_16,IONL_Female,300,23.0
2025_01_16_2F,2025_01_16,IONL_Female,0,0.0
2025_01_16_2F,2025_01_16,IONL_Female,10,0.0
2025_01_16_2F,2025_01_16,IONL_Female,20,0.0
2025_01_16_2F,2025_01_16,IONL_Female,30,0.0
2025_01_16_2F,2025_01_16,IONL_Female,40,0.0
2025_01_16_2F,2025_01_16,IONL_Female,50,1.0
2025_01_16_2F,2025_01_16,IONL_Female,60,0.0
2025_01_16_2F,2025_01_16,IONL_Female,70,2.0
2025_01_16_2F,2025_01_16,IONL_Female,80,8.0
2025_01_16_2F,2025_01_16,IONL_Female,90,10.0
2025_01_16_2F,2025_01_16,IONL_Female,100,13.0
2025_01_16_2F,2025_01_16,IONL_Female,110,49.0
2025_01_16_2F,2025_01_16,IONL_Female,120,54.0
2025_01_16_2F,2025_01_16,IONL_Female,130,59.0
2025_01_16_2F,2025_01_16,IONL_Female,140,54.0
2025_01_16_2F,2025_01_16,IONL_Female,150,56.0
2025_01_16_2F,2025_01_16,IONL_Female,160,69.0
2025_01_16_2F,2025_01_16,IONL_Female,170,71.0
2025_01_16_2F,2025_01_16,IONL_Female,180,75.0
2025_01_16_2F,2025_01_16,IONL_Female,190,75.0
2025_01_16_2F,2025_01_16,IONL_Female,200,74.0
2025_01_16_2F,2025_01_16,IONL_Female,210,75.0
2025_01_16_2F,2025_01_16,IONL_Female,220,73.0
2025_01_16_2F,2025_01_16,IONL_Female,230,72.0
2025_01_16_2F,2025_01_16,IONL_Female,240,74.0
2025_01_16_2F,2025_01_16,IONL_Female,250,74.0
2025_01_16_2F,2025_01_16,IONL_Female,260,73.0
2025_01_16_2F,2025_01_16,IONL_Female,270,70.0
2025_01_16_2F,2025_01_16,IONL_Female,280,71.0
2025_01_16_2F,2025_01_16,IONL_Female,290,68.0
2025_01_16_2F,2025_01_16,IONL_Female,300,64.0
2025_02_11_1A,2025_02_11,IONL_Female,0,0.0
2025_02_11_1A,2025_02_11,IONL_Female,10,0.0
2025_02_11_1A,2025_02_11,IONL_Female,20,0.0
2025_02_11_1A,2025_02_11,IONL_Female,30,0.0
2025_02_11_1A,2025_02_11,IONL_Female,40,0.0
2025_02_11_1A,2025_02_11,IONL_Female,50,0.0
2025_02_11_1A,2025_02_11,IONL_Female,60,0.0
2025_02_11_1A,2025_02_11,IONL_Female,70,0.0
